sk_id_curr,amt_credit,amt_goods_price,credit_agency_1_rating,credit_agency_2_rating,credit_agency_3_rating,days_credit,days_credit_enddate,remaining_installment,buro_avg_amt_instalment,buro_max_amt_instalment,occupation_type,organization_type,code_gender,days_birth,days_id_publish,customer_since,annual_income,days_employed,name_contract_type,target
1000186,67500.0,67500.0,0.62002,0.709453,0.0,-2852.0,-2640.0,12.8261,4965.96,13464.1,Sales staff,Business Entity Type 3,F,19785,3310,9342,280000,9919,Cash loans,0
1000187,254700.0,225000.0,0.521633,0.391436,0.427657,-988.583,-616.417,8.98077,13144.6,53922.9,Laborers,Self-employed,F,13620,4225,5451,300000,1403,Cash loans,0
1000188,876078.0,765000.0,0.667167,0.749409,0.337673,-524.25,7798.0,3.0,17413.6,37289.6,Drivers,Business Entity Type 3,M,13210,4397,7318,320000,225,Cash loans,0
1000189,2250000.0,2250000.0,0.380092,0.693358,0.0,-1033.0,768.0,6.81818,20904.1,51221.0,Core staff,Business Entity Type 3,M,11177,2793,64,340000,1514,Cash loans,0
1000190,1040990.0,909000.0,0.0,0.626339,0.607557,-1645.14,-1147.29,4.15385,9952.78,85693.5,Sales staff,Self-employed,F,14823,4138,1147,360000,185,Cash loans,0
1000191,684054.0,630000.0,0.0,0.592459,0.736623,-1933.3,-1527.4,5.19672,24394.7,190617.0,Laborers,Bank,F,23656,4681,7125,380000,11883,Cash loans,0
1000192,1256400.0,900000.0,0.0,0.598632,0.344155,-1133.68,1678.33,10.0,2122.0,23625.0,Laborers,Business Entity Type 3,F,14091,2462,8127,400000,5664,Cash loans,0
1000193,720000.0,720000.0,0.0,0.722178,0.634706,-1754.55,-1335.64,5.22857,7867.84,9716.8,Sales staff,Self-employed,M,14144,4616,1516,420000,4516,Cash loans,0
1000194,270000.0,270000.0,0.394163,0.636572,0.0,0.0,0.0,10.4516,8518.59,30926.5,Sales staff,Self-employed,F,13584,2097,350,440000,680,Revolving loans,0
1000195,1024740.0,900000.0,0.412944,0.634896,0.297087,-434.5,-118.0,2.0,11369.0,11371.5,Managers,Self-employed,M,10010,2680,4629,460000,240,Cash loans,0
1000196,1102500.0,1102500.0,0.741096,0.408871,0.425893,-1114.3,2944.11,5.05556,4613.71,166365.0,Laborers,Business Entity Type 2,F,13957,4630,5038,100000,410,Cash loans,0
1000197,544491.0,454500.0,0.0,0.641012,0.759712,-1318.25,-657.25,1.0,4233.84,21791.2,Medicine staff,Medicine,F,17947,1505,11812,120000,5025,Cash loans,0
1000198,405000.0,405000.0,0.621555,0.371543,0.180888,-712.0,5817.8,9.71429,18063.8,75084.8,Sales staff,Self-employed,F,19070,2595,6789,140000,837,Revolving loans,0
1000199,912240.0,787500.0,0.0,0.497301,0.832785,-2246.0,-1820.0,6.68421,13077.7,34763.2,0,1,M,17850,1400,2880,160000,2899,Cash loans,0
1000200,679671.0,607500.0,0.0,0.201584,0.609276,-1633.75,-1100.33,17.3529,27076.0,498877.0,Laborers,Transport: type 4,F,18341,1876,9730,180000,701,Cash loans,0
1000201,180000.0,180000.0,0.0,0.583926,0.71657,-1189.8,307.6,19.0,8017.92,8017.92,Core staff,Hotel,F,16614,166,6098,200000,551,Revolving loans,0
1000202,364896.0,315000.0,0.0,0.505288,0.218859,-499.667,10308.7,8.125,24054.5,305451.0,Cooking staff,Military,F,15887,3739,4604,220000,468,Cash loans,0
1000203,312768.0,270000.0,0.0,0.430618,0.0,0.0,0.0,0.0,0.0,0.0,Laborers,Business Entity Type 2,M,23187,4265,5213,240000,1896,Cash loans,0
1000204,1288350.0,1125000.0,0.0,0.547036,0.217629,-774.222,6832.22,3.33333,11385.1,18608.4,Core staff,Trade: type 3,F,13803,3215,640,260000,281,Cash loans,0
1000205,781920.0,675000.0,0.437289,0.645634,0.654529,-1465.7,-1152.4,4.60465,8608.65,58103.4,0,1,M,12994,1202,2588,280000,1330,Cash loans,0
1000206,1483230.0,1354500.0,0.85308,0.757328,0.130947,-1482.17,-1234.0,9.6875,17689.2,144220.0,Accountants,Business Entity Type 3,F,20191,3723,6040,300000,1699,Cash loans,0
1000207,590337.0,477000.0,0.244903,0.628532,0.121408,-910.5,1098.5,19.7667,31269.8,344141.0,Laborers,Housing,M,11978,4099,6005,320000,3947,Cash loans,0
1000208,101880.0,90000.0,0.0,0.718314,0.3808,-596.667,-190.0,6.0,4040.75,4045.0,Drivers,Business Entity Type 3,M,20945,4287,7395,340000,7359,Cash loans,0
1000209,161730.0,135000.0,0.0,0.394075,0.454321,-779.25,31021.0,8.88095,15199.9,383525.0,Laborers,Business Entity Type 3,M,9720,2193,689,360000,573,Cash loans,0
1000210,447768.0,405000.0,0.405098,0.10357,0.742182,-1051.0,388.0,24.8816,14860.7,30143.8,Laborers,Industry: type 9,M,17103,647,221,380000,5021,Cash loans,0
1000211,495216.0,427500.0,0.0,0.0440208,0.243186,-1371.67,8.33333,7.5,11689.1,11689.1,Laborers,Self-employed,F,12824,126,6764,400000,154,Cash loans,1
1000212,402939.0,306000.0,0.582492,0.657784,0.196334,-1120.31,-557.0,30.488,39001.7,894098.0,Laborers,Business Entity Type 1,F,19914,3444,7647,420000,3408,Cash loans,0
1000213,808650.0,675000.0,0.0,0.223494,0.45611,-995.667,-467.667,13.9189,6865.76,18988.4,Laborers,XNA,F,22389,4884,12314,440000,365243,Cash loans,0
1000214,76410.0,67500.0,0.636498,0.0934453,0.519097,-682.333,-86.0,6.2,2562.38,3426.57,Laborers,Industry: type 3,F,15293,4753,4699,460000,5317,Cash loans,0
1000215,90000.0,90000.0,0.0,0.295433,0.621226,-1068.0,-337.0,14.1429,10246.9,15923.2,Laborers,Business Entity Type 3,F,11259,3951,808,480000,164,Cash loans,0
1000216,270000.0,270000.0,0.690437,0.581022,0.0,-1723.0,-567.0,5.69231,3900.51,3901.0,Drivers,Other,M,19530,3060,7092,500000,1940,Cash loans,0
1000217,490496.0,454500.0,0.0,0.670967,0.0,-786.5,308.5,8.4,19840.4,56001.1,Sales staff,Self-employed,F,17715,1238,5284,520000,1256,Cash loans,0
1000218,1078200.0,900000.0,0.717761,0.750443,0.511892,-1213.56,2516.78,4.0,331834.0,331834.0,Drivers,Business Entity Type 3,M,21646,4264,381,540000,2127,Cash loans,0
1000219,824544.0,720000.0,0.59371,0.611886,0.420611,-624.0,-486.75,3.73333,46288.2,90221.0,Laborers,Business Entity Type 3,M,15377,5046,34,560000,4398,Cash loans,0
1004500,614574.0,513000.0,0.675214,0.633496,0.595456,-395.5,242.5,12.0,23601.6,23601.6,Laborers,XNA,F,21864,5120,3289,320000,824,Cash loans,0
1004501,331632.0,315000.0,0.0,0.24535,0.0,0.0,0.0,5.0,11136.9,11137.5,Laborers,XNA,F,10283,2970,5089,340000,777,Cash loans,0
1004502,855000.0,855000.0,0.723654,0.450557,0.101459,-2375.0,-549.0,2.19512,6326.69,7083.9,Sales staff,Trade: type 7,F,20123,348,8642,360000,365243,Cash loans,0
1004503,364896.0,315000.0,0.460151,0.7252,0.35234,-441.0,15778.0,11.4615,34381.4,105225.0,Laborers,XNA,F,14156,1850,444,380000,7220,Cash loans,0
1004504,630000.0,630000.0,0.448174,0.413599,0.0,-890.0,450.333,4.17647,12147.1,29736.8,Laborers,XNA,F,11596,3907,2159,400000,2296,Revolving loans,0
1004505,808650.0,675000.0,0.457528,0.679841,0.382502,-830.2,3060.2,6.4,42356.2,149014.0,Core staff,Kindergarten,F,15547,4469,5620,420000,7787,Cash loans,0
1004506,90000.0,90000.0,0.735788,0.163187,0.236611,-1421.67,1929.56,7.17391,49242.0,657347.0,Laborers,XNA,F,18139,1693,6463,440000,526,Cash loans,0
1004507,981162.0,819000.0,0.0,0.466545,0.576209,-1626.38,4795.83,19.6774,21517.6,440039.0,Core staff,Government,F,13305,4143,7279,460000,244,Cash loans,0
1004508,1125000.0,1125000.0,0.529354,0.599467,0.58674,-1957.5,4434.0,5.25,180268.0,2266320.0,0,0,F,15367,4080,2575,100000,3375,Cash loans,0
1004509,284400.0,225000.0,0.825788,0.49001,0.15952,-559.0,13413.2,9.69231,16326.0,100833.0,Laborers,Business Entity Type 3,M,11703,3507,906,120000,224,Cash loans,0
1004510,571446.0,477000.0,0.0,0.582996,0.863363,-1882.33,-1617.0,11.5385,4601.5,13142.0,Laborers,XNA,F,24813,4124,13117,140000,365243,Cash loans,0
1004511,1921500.0,1921500.0,0.0,0.647697,0.684828,-789.5,468.5,6.0,4530.58,4531.73,Core staff,Police,M,16542,60,4876,160000,759,Cash loans,0
1004512,109008.0,90000.0,0.474895,0.52738,0.647977,-1075.5,-357.0,3.33333,3679.13,12187.4,Laborers,Business Entity Type 3,M,19984,2677,6586,180000,917,Cash loans,0
1004513,269550.0,225000.0,0.860336,0.46716,0.470456,-935.6,166.5,4.23684,9446.94,50197.0,Laborers,Construction,M,13075,4983,4002,200000,188,Cash loans,0
1004514,504000.0,504000.0,0.0,0.602561,0.0,0.0,0.0,1.5,17844.0,31934.0,Laborers,XNA,F,12149,2549,6291,220000,1000,Cash loans,0
1004515,314100.0,225000.0,0.204384,0.310794,0.441836,-734.667,-319.0,26.0,20387.6,314255.0,Waiters/barmen staff,Medicine,F,9499,1835,143,240000,544,Cash loans,0
1004516,2085120.0,1800000.0,0.0,0.725074,0.0,0.0,0.0,7.05263,8380.93,14795.4,High skill tech staff,Business Entity Type 3,M,19652,3200,3169,260000,715,Cash loans,0
1004517,1105080.0,904500.0,0.0,0.600947,0.450747,-1101.6,8.2,11.8393,27024.2,451245.0,Laborers,Business Entity Type 3,F,10066,2750,2118,280000,1704,Cash loans,0
1004518,728460.0,675000.0,0.0,0.597318,0.520898,-1427.75,-792.083,8.05102,24757.8,969090.0,Realty agents,Business Entity Type 3,F,15839,4158,2621,300000,2827,Cash loans,0
1004519,202500.0,202500.0,0.0,0.419732,0.0,0.0,0.0,34.875,44720.1,546825.0,Laborers,XNA,F,19878,3262,11224,320000,365243,Revolving loans,0
1004520,130320.0,112500.0,0.379759,0.25408,0.511892,-332.571,707.333,8.46341,8489.18,31826.6,Sales staff,Business Entity Type 3,F,14301,4174,2438,340000,605,Cash loans,0
1004521,1213340.0,1084500.0,0.240673,0.658246,0.546023,-403.0,146.0,6.7,5723.82,10638.8,Laborers,Agriculture,F,8964,558,1381,360000,2035,Cash loans,0
1004522,189000.0,189000.0,0.799109,0.49641,0.276441,-1030.13,-811.75,3.90909,10916.0,19839.5,Laborers,XNA,F,10157,2708,985,380000,2852,Cash loans,0
1004523,521280.0,450000.0,0.0,0.653736,0.427657,-140.0,45.0,6.0,9140.28,9147.2,Laborers,Business Entity Type 3,F,22192,4480,3762,400000,1470,Cash loans,0
1004524,679500.0,679500.0,0.0,0.710241,0.629674,-1218.14,-469.833,0.0,0.0,0.0,Laborers,XNA,F,16647,187,1295,420000,9916,Cash loans,0
1004525,1006920.0,900000.0,0.472449,0.668825,0.694093,-2186.2,-1590.6,4.0,12243.9,45405.4,Drivers,Transport: type 4,M,12969,2213,1602,440000,2736,Cash loans,0
1004526,345645.0,243000.0,0.0,0.646769,0.802745,-2482.0,-1751.0,11.3636,12974.6,148683.0,Laborers,Self-employed,F,19209,2760,10880,460000,1837,Cash loans,0
1004527,1125000.0,1125000.0,0.0,0.506939,0.277886,-1378.0,-898.0,4.87805,6327.27,16683.1,Private service staff,Business Entity Type 3,F,11655,4250,2947,480000,3201,Cash loans,0
1004528,808650.0,675000.0,0.0961533,0.596181,0.452534,-323.5,1137.5,5.5,23702.3,126537.0,Laborers,XNA,F,12492,3153,6586,500000,927,Cash loans,0
1004529,384048.0,270000.0,0.0,0.246416,0.000527265,-1637.5,-898.1,14.1176,13123.7,15397.9,Medicine staff,Other,F,19183,2692,9622,520000,11891,Cash loans,0
1004530,157500.0,157500.0,0.0,0.467939,0.445396,-912.875,1055.0,9.21212,8256.8,175500.0,Security staff,Security,F,18075,1605,8204,540000,835,Revolving loans,0
1004531,135000.0,135000.0,0.0,0.697918,0.4579,-683.0,557.167,20.25,49862.1,596098.0,Laborers,Hotel,F,22493,4446,7316,560000,3521,Revolving loans,0
1004532,225000.0,225000.0,0.0,0.621073,0.767523,-2448.0,-2122.0,11.963,9785.08,11694.3,Waiters/barmen staff,Hotel,F,19071,2621,6003,580000,827,Cash loans,0
1004533,381528.0,315000.0,0.502953,0.501571,0.427657,-1709.25,2035.0,10.1636,14910.5,213706.0,Laborers,Business Entity Type 3,M,12331,232,10198,600000,4071,Cash loans,0
1004534,1528200.0,1350000.0,0.429421,0.163683,0.0,0.0,0.0,19.0,4694.49,4694.49,High skill tech staff,Business Entity Type 3,F,9018,291,4639,620000,342,Cash loans,0
1004535,270000.0,270000.0,0.462486,0.780258,0.647977,-400.5,-183.0,10.3548,39196.2,47732.2,Core staff,Postal,F,10383,1850,1558,640000,714,Cash loans,0
1004536,1078200.0,900000.0,0.0,0.172279,0.801601,0.0,0.0,5.77273,9277.95,81407.0,Laborers,XNA,F,15770,4673,4369,660000,4296,Cash loans,0
1004537,180000.0,180000.0,0.603165,0.677953,0.538863,-321.0,411.0,16.7143,12285.2,73797.5,Core staff,School,F,18658,904,887,680000,2875,Revolving loans,0
1004538,180000.0,180000.0,0.0,0.0702254,0.0,0.0,0.0,10.3125,14086.9,16583.5,Security staff,Business Entity Type 3,M,12154,997,6075,100000,691,Revolving loans,1
1004539,714155.0,616500.0,0.395232,0.500117,0.0,0.0,0.0,10.2609,42111.9,204413.0,Sales staff,Business Entity Type 3,F,11134,3762,3414,120000,1428,Cash loans,0
1004540,961146.0,688500.0,0.0,0.469338,0.368969,-915.0,0.0,16.9639,25131.1,651131.0,Laborers,Business Entity Type 3,F,11068,1533,3390,140000,2304,Cash loans,0
1004541,247275.0,225000.0,0.0,0.720653,0.0,0.0,0.0,2.86364,15837.0,17504.6,Sales staff,Self-employed,F,16462,11,74,160000,5073,Cash loans,1
1004542,360000.0,360000.0,0.0,0.50813,0.4579,-1059.25,-660.25,10.0,12308.5,22930.8,Drivers,Government,M,16703,233,7871,180000,3829,Cash loans,0
1004543,495000.0,495000.0,0.0,0.731452,0.740799,-769.0,-37.0,6.55556,12551.1,40396.5,Laborers,Construction,M,16854,399,5966,200000,6058,Cash loans,0
1004544,360000.0,360000.0,0.0,0.206402,0.542445,-984.667,-578.0,11.9583,12180.2,15760.3,Managers,Self-employed,F,10542,3108,4501,220000,420,Cash loans,0
1004545,203760.0,180000.0,0.0,0.480435,0.65126,-712.125,-161.857,5.2,24368.6,39689.9,Laborers,XNA,F,9851,2485,2618,240000,1440,Cash loans,0
1004546,523598.0,468000.0,0.133823,0.201584,0.595456,-571.0,555.0,19.3704,7228.95,19281.6,Sales staff,Trade: type 7,F,14076,2691,1399,260000,1467,Cash loans,0
1004547,269550.0,225000.0,0.0,0.427281,0.479449,-1118.67,2560.08,34.2195,15685.1,512915.0,Laborers,XNA,F,15198,6006,9227,280000,5131,Cash loans,0
1004548,180000.0,180000.0,0.532869,0.673405,0.687933,-2189.67,-989.0,0.0,0.0,0.0,Core staff,Industry: type 2,F,21212,4615,13444,300000,3008,Revolving loans,0
1004549,247500.0,247500.0,0.0,0.495623,0.111042,-940.733,-529.286,6.0,2794.9,2795.94,Laborers,Industry: type 9,M,22698,4536,7292,320000,365243,Revolving loans,1
1004550,1350000.0,1350000.0,0.828228,0.649691,0.669057,-1282.44,-441.813,16.1053,35498.8,388031.0,Managers,Trade: type 7,F,16206,4378,4204,340000,2693,Revolving loans,0
1004551,202500.0,202500.0,0.0,0.596129,0.742182,-1540.14,-914.429,7.25424,10600.3,18287.6,Sales staff,Business Entity Type 3,F,23770,4460,11983,360000,365243,Revolving loans,0
1004552,942300.0,675000.0,0.543546,0.681067,0.729567,-709.667,-440.667,3.0,16643.6,130902.0,Sales staff,Business Entity Type 3,F,9686,2359,1713,380000,428,Cash loans,0
1004553,1078200.0,900000.0,0.826395,0.70563,0.569149,-577.0,-391.0,2.625,11097.0,11099.7,Medicine staff,Medicine,F,19065,2606,6372,400000,2404,Cash loans,0
1004554,598487.0,454500.0,0.0,0.536217,0.479449,-1038.25,-666.5,13.1053,9957.83,40030.8,Laborers,Business Entity Type 1,F,16534,85,6855,420000,3876,Cash loans,0
1004555,835380.0,675000.0,0.0,0.578406,0.590233,-949.333,-736.5,9.21154,5499.6,22500.0,Laborers,Self-employed,F,17294,813,9734,440000,2853,Cash loans,0
1004556,741276.0,531000.0,0.0,0.199763,0.342529,-346.4,6196.6,3.66667,14127.6,74781.0,Cooking staff,School,F,13001,813,2139,460000,814,Cash loans,1
1004557,373136.0,301500.0,0.0,0.701182,0.544235,-873.0,-538.0,11.6129,4781.85,25512.5,Core staff,Transport: type 2,F,8411,1084,8164,100000,1158,Cash loans,0
1004558,622413.0,495000.0,0.0,0.374028,0.263647,-764.714,5198.67,18.4328,13158.8,388072.0,High skill tech staff,Business Entity Type 3,F,17706,1233,150,120000,7209,Cash loans,0
1004559,414612.0,297000.0,0.0,0.677475,0.42237,-944.6,-52.25,23.3663,19416.4,429042.0,Laborers,XNA,M,21245,4742,4644,140000,3910,Cash loans,0
1004560,675000.0,675000.0,0.0,0.41871,0.664248,-1500.5,-1565.0,12.8081,6652.42,14019.2,Managers,Self-employed,F,22548,4137,2227,160000,365243,Revolving loans,0
1004561,284400.0,225000.0,0.0,0.469513,0.0,0.0,0.0,5.0,4851.96,7052.54,Drivers,Agriculture,M,8990,1673,689,180000,977,Cash loans,0
1004562,1506820.0,1350000.0,0.0,0.0,0.0,0.0,0.0,5.57143,13824.8,13960.4,Accountants,Business Entity Type 3,F,21826,3668,1262,200000,365243,Cash loans,0
1004563,225000.0,225000.0,0.651808,0.599525,0.522697,-945.5,-86.1667,4.35294,9411.29,10897.7,Core staff,Kindergarten,F,13123,4112,7013,220000,2666,Cash loans,0
1004564,239850.0,225000.0,0.0,0.526148,0.0,-744.8,-78.75,0.0,2257.9,6750.0,Managers,Transport: type 4,M,19348,2861,2861,240000,5376,Cash loans,0
1004565,755856.0,652500.0,0.838043,0.392108,0.786267,-1667.0,2382.89,6.29032,10955.6,12170.4,Laborers,XNA,F,15777,3963,3327,260000,4387,Cash loans,0
1004566,284400.0,225000.0,0.657808,0.649999,0.689479,-1694.0,5200.0,9.84444,18167.9,58519.7,Managers,Construction,M,17361,864,2473,280000,2491,Cash loans,0
1004567,239850.0,225000.0,0.76458,0.705416,0.310818,-839.75,-436.0,6.88571,16519.9,900323.0,0,0,M,20658,3989,2808,300000,365243,Cash loans,1
1004568,805536.0,720000.0,0.740411,0.627234,0.474051,-899.0,143.0,30.9167,54646.2,391736.0,Laborers,XNA,F,20735,4273,4157,320000,365243,Cash loans,0
1004569,360000.0,360000.0,0.81619,0.782663,0.638044,-828.0,-528.0,3.0,17786.7,67500.0,Managers,Business Entity Type 3,F,16994,278,8182,340000,4462,Revolving loans,0
1004570,381528.0,315000.0,0.0,0.326603,0.115387,-1324.0,454.24,18.4286,26496.4,124357.0,Laborers,Self-employed,M,12868,3949,124,360000,3652,Cash loans,0
1004571,191880.0,180000.0,0.719943,0.615618,0.466864,-1054.17,-594.667,3.0,24943.8,24951.1,Laborers,Self-employed,M,13541,4041,4420,380000,738,Cash loans,0
1004572,835605.0,697500.0,0.367938,0.220597,0.684828,-463.5,-185.5,12.8276,16447.8,230636.0,Core staff,Medicine,F,12212,1802,105,400000,1931,Cash loans,0
1004573,254700.0,225000.0,0.0542272,0.219022,0.689479,-1304.33,280.0,3.6,11120.4,17841.9,Sales staff,Self-employed,M,10514,9,133,420000,153,Cash loans,0
1004574,1078200.0,900000.0,0.0,0.709688,0.780144,-1785.5,-1511.33,5.79487,10144.1,18704.1,Sales staff,Trade: type 7,F,14770,872,7500,440000,884,Cash loans,0
1004575,283419.0,234000.0,0.0,0.691924,0.624615,-820.667,-497.0,18.3333,275445.0,1085920.0,Laborers,XNA,F,18061,1590,2199,460000,2827,Cash loans,0
1004576,503676.0,382500.0,0.0,0.633684,0.358951,-1765.6,-1051.8,6.22222,18472.9,88722.4,Laborers,Self-employed,M,11137,3640,5308,480000,361,Cash loans,0
1004577,148365.0,135000.0,0.0,0.47451,0.681706,-1260.29,-562.0,4.47059,13825.2,25869.3,Laborers,XNA,F,19545,3061,3763,500000,1106,Cash loans,0
1004578,900000.0,900000.0,0.0,0.744624,0.726711,-1916.83,-1462.17,4.90909,3580.17,6384.65,Drivers,Business Entity Type 3,M,11357,3562,5164,520000,476,Cash loans,0
1004579,623750.0,504000.0,0.0,0.265256,0.0,-2165.75,-1641.25,4.8,7240.91,12645.3,Laborers,XNA,M,19919,3121,3086,540000,3622,Cash loans,0
1004580,427500.0,427500.0,0.564219,0.512726,0.0,0.0,0.0,3.5,3876.71,3879.0,Core staff,School,F,11848,3562,131,560000,3063,Cash loans,0
1004581,755190.0,675000.0,0.665585,0.670286,0.698668,-1103.0,-129.75,9.94737,10712.4,14344.8,Laborers,Business Entity Type 2,F,18839,2379,8913,580000,5962,Cash loans,0
1004582,684000.0,684000.0,0.0,0.638644,0.0,0.0,0.0,6.35294,7999.69,9346.46,Laborers,Business Entity Type 2,F,19846,1767,3315,600000,5393,Cash loans,0
1004583,675000.0,675000.0,0.0,0.454751,0.783832,-2005.0,-1745.0,16.0952,17294.9,22102.0,Laborers,XNA,F,21034,3982,7121,620000,365243,Cash loans,0
1004584,1078200.0,900000.0,0.783139,0.691224,0.744932,-1347.33,974.667,9.0,9859.84,31913.9,Accountants,Business Entity Type 3,F,19494,3048,7773,640000,4780,Cash loans,0
1004585,241619.0,229500.0,0.0,0.634419,0.318596,-1331.57,-780.857,4.95,4604.76,4667.49,High skill tech staff,Business Entity Type 2,F,15719,5916,4460,660000,2610,Cash loans,0
1004586,1823240.0,1665000.0,0.0,0.491917,0.0,0.0,0.0,3.0,4673.49,4673.65,Core staff,Military,M,13744,681,6649,680000,980,Cash loans,1
1004587,1042560.0,900000.0,0.0,0.573734,0.684828,-1427.6,-1146.8,1.66667,6139.14,6139.75,0,1,M,9585,2248,9585,100000,1314,Cash loans,0
1004588,360000.0,360000.0,0.0,0.59932,0.511892,-575.0,522.0,15.6538,15901.6,79555.5,Laborers,XNA,F,11797,3384,5764,120000,3398,Revolving loans,0
1004589,258710.0,234000.0,0.797456,0.398506,0.736623,-973.75,94.5,13.9643,11339.8,35560.1,Laborers,XNA,F,16949,503,4926,140000,365243,Cash loans,0
1004590,450000.0,450000.0,0.480535,0.664607,0.65126,-950.167,-420.4,4.05556,7802.77,24304.1,Laborers,XNA,F,16175,5492,3909,160000,4259,Cash loans,0
1004591,547344.0,472500.0,0.572208,0.661436,0.501075,-900.25,49.0,11.5,16909.3,17849.9,Sales staff,Business Entity Type 3,M,11148,2914,5701,180000,1330,Cash loans,0
1004592,1125000.0,1125000.0,0.0,0.546191,0.54781,-989.833,-745.556,25.0465,17476.9,370025.0,Laborers,Business Entity Type 3,F,14171,4030,1512,200000,2307,Cash loans,0
1004593,180000.0,180000.0,0.0,0.692888,0.517297,-1054.0,-237.714,13.75,14356.0,14356.0,Laborers,Self-employed,F,18650,1838,10111,220000,1892,Revolving loans,0
1004594,927252.0,774000.0,0.0,0.659617,0.590233,-1051.8,874.75,4.80952,5542.55,9888.3,High skill tech staff,Industry: type 12,F,9906,2542,9872,240000,2741,Cash loans,0
1004595,269550.0,225000.0,0.479886,0.657429,0.331251,-186.5,75.0,7.42857,10528.1,19136.8,0,0,F,12546,1694,41,260000,1009,Cash loans,0
1004596,1288350.0,1125000.0,0.547789,0.372422,0.709189,-851.0,211.333,23.0851,37144.9,495181.0,Drivers,Transport: type 3,M,22299,2303,2233,280000,365243,Cash loans,0
1004597,521280.0,450000.0,0.0,0.725165,0.713631,-1025.4,-706.4,12.8511,40591.6,304208.0,Laborers,XNA,F,22139,5293,8144,300000,735,Cash loans,0
1004598,1129500.0,1129500.0,0.868567,0.709701,0.64962,-2133.75,-1722.0,0.25,5042.79,5042.79,High skill tech staff,Business Entity Type 1,F,17979,1270,4546,320000,3590,Cash loans,1
1004599,227520.0,180000.0,0.0,0.731637,0.470456,-895.857,-429.857,13.3636,11562.5,40128.0,Core staff,Trade: type 7,F,13964,4694,1028,340000,339,Cash loans,0
1004600,568197.0,526500.0,0.0,0.605004,0.0,0.0,0.0,5.77778,8740.19,20718.5,Core staff,Self-employed,M,23977,4149,3736,360000,365243,Cash loans,0
1004601,225000.0,225000.0,0.351522,0.78175,0.515495,-1799.82,-1143.1,5.08197,14890.7,23179.6,Core staff,Trade: type 3,F,11869,4374,7913,380000,530,Cash loans,0
1004602,942300.0,675000.0,0.428165,0.674573,0.119119,-978.571,-518.4,10.1538,28862.4,52368.6,Sales staff,Business Entity Type 3,F,15071,3206,2473,400000,1996,Cash loans,1
1004603,225000.0,225000.0,0.0,0.661593,0.725276,-1348.0,7055.0,0.0,0.0,0.0,0,0,M,14781,4045,3469,420000,4768,Cash loans,0
1004604,330048.0,216000.0,0.0,0.66619,0.617826,-1313.5,1146.0,11.6667,12516.6,43371.2,Managers,Self-employed,M,22751,5040,7582,440000,4219,Cash loans,0
